cosine_distance,photoid,label,longitude,latitude, downloadurl,uid,datetaken,corepoint
0.0,3108927854,0,141.353298,43.060888,http://farm4.staticflickr.com/3175/3108927854_b81e4778e8.jpg,51052239@N00,2008-12-14 17:34:12.0,1
0.06686133536523664,5218126126,0,141.353116,43.06063,http://farm6.staticflickr.com/5128/5218126126_d544faf80a.jpg,9938180@N07,2010-11-29 21:24:46.0,0
0.09806368158420364,5175350791,0,141.355683,43.060997,http://farm5.staticflickr.com/4154/5175350791_7e47c4ee24.jpg,68686790@N00,2010-02-04 22:20:56.0,0
0.10313286465187754,5462308854,0,141.352897,43.060441,http://farm6.staticflickr.com/5138/5462308854_14cd6cd6a7.jpg,7192664@N07,2010-12-25 20:12:53.0,0
0.10313290364461647,5462313630,0,141.35403,43.060594,http://farm6.staticflickr.com/5220/5462313630_9b2f7c6a65.jpg,7192664@N07,2010-12-25 20:12:53.0,0
0.11621102495366498,4221957480,0,141.351491,43.060263,http://farm3.staticflickr.com/2631/4221957480_da8d624280.jpg,31384508@N02,2009-12-26 15:37:48.0,0
0.11744389480912099,4221959948,0,141.351491,43.060263,http://farm5.staticflickr.com/4028/4221959948_fa71510106.jpg,31384508@N02,2009-12-26 15:38:40.0,0
0.11846273872636204,13173342855,0,141.356405,43.061166,http://farm3.staticflickr.com/2709/13173342855_b64624debe.jpg,48009694@N00,2014-02-10 17:27:28.0,0
0.12196178076923303,4340886853,0,141.354269,43.060713,http://farm5.staticflickr.com/4005/4340886853_9e61cef2fc.jpg,47335063@N08,2010-01-16 18:53:47.0,0
0.12233763405393072,4219785306,0,141.351491,43.060263,http://farm3.staticflickr.com/2500/4219785306_d97bdf2a40.jpg,31384508@N02,2009-12-23 20:44:36.0,0
0.12273637138024418,3108094117,0,141.353298,43.060888,http://farm4.staticflickr.com/3042/3108094117_20686347df.jpg,51052239@N00,2008-12-14 17:33:52.0,0
0.12951938376011563,4221969648,0,141.351491,43.060263,http://farm3.staticflickr.com/2591/4221969648_bab644c726.jpg,31384508@N02,2009-12-26 15:43:27.0,0
0.14430417491004421,4221958694,0,141.351491,43.060263,http://farm3.staticflickr.com/2621/4221958694_884c983672.jpg,31384508@N02,2009-12-26 15:38:15.0,0
0.1465791396847198,4221950532,0,141.351491,43.060263,http://farm5.staticflickr.com/4041/4221950532_c1bf8a27f7.jpg,31384508@N02,2009-12-26 15:32:01.0,0
0.15084121948481044,13173342475,0,141.356405,43.061166,http://farm4.staticflickr.com/3712/13173342475_87a7199a43.jpg,48009694@N00,2014-02-10 17:27:37.0,0
0.15120081121183981,4221200573,0,141.351491,43.060263,http://farm3.staticflickr.com/2784/4221200573_b76ee3c6cf.jpg,31384508@N02,2009-12-26 15:39:11.0,0
0.15315468290725154,4221965148,0,141.351491,43.060263,http://farm5.staticflickr.com/4049/4221965148_c01ea5bb04.jpg,31384508@N02,2009-12-26 15:40:51.0,0
0.15322737707977574,3108894730,0,141.352729,43.060461,http://farm4.staticflickr.com/3194/3108894730_a1691f1480.jpg,51052239@N00,2008-12-14 17:22:43.0,0
0.159214670001802,10744916133,0,141.355833,43.060833,http://farm4.staticflickr.com/3792/10744916133_60d8e9c0b7.jpg,95387115@N03,2013-11-01 19:12:42.0,0
0.16600430911761643,7999710238,0,141.356166,43.060666,http://farm9.staticflickr.com/8306/7999710238_6b85ed224c.jpg,8794327@N03,2012-09-18 22:37:28.0,0
0.16612162183251433,5420337463,0,141.354721,43.060806,http://farm6.staticflickr.com/5177/5420337463_32f06254cb.jpg,54617801@N05,2010-12-04 16:45:17.0,0
0.16655855006126208,5462064736,0,141.352522,43.060547,http://farm6.staticflickr.com/5015/5462064736_aef949b444.jpg,7192664@N07,2010-12-23 17:34:38.0,0
0.16934980259664711,4221190987,0,141.351491,43.060263,http://farm3.staticflickr.com/2670/4221190987_74c16c6ac5.jpg,31384508@N02,2009-12-26 15:32:17.0,0
0.17062827867833785,4221949328,0,141.351491,43.060263,http://farm3.staticflickr.com/2715/4221949328_5c6ff301a8.jpg,31384508@N02,2009-12-26 15:31:48.0,0
0.17144505325354686,10744714664,0,141.355833,43.060666,http://farm8.staticflickr.com/7409/10744714664_0b1a8c7a61.jpg,95387115@N03,2013-11-01 19:11:52.0,0
0.17184698742466142,4219019195,0,141.351491,43.060263,http://farm5.staticflickr.com/4017/4219019195_4f0e8190c9.jpg,31384508@N02,2009-12-23 20:46:05.0,0
0.17560836473223995,4219773988,0,141.351491,43.060263,http://farm3.staticflickr.com/2748/4219773988_197d47cc26.jpg,31384508@N02,2009-12-23 20:38:09.0,0
0.1819600747604907,3108920850,0,141.352729,43.060461,http://farm4.staticflickr.com/3014/3108920850_2104bee5f7.jpg,51052239@N00,2008-12-14 17:31:31.0,0
0.1822870572484364,4341597072,0,141.355125,43.0607,http://farm5.staticflickr.com/4046/4341597072_c4336fb0a2.jpg,47335063@N08,2010-01-16 18:48:36.0,0
0.18690746380722711,2170593027,0,141.354492,43.060859,http://farm3.staticflickr.com/2071/2170593027_a0a2253a63.jpg,42583704@N00,2007-12-28 17:29:07.0,0
0.18711728248844006,4456463641,0,141.35611,43.060988,http://farm5.staticflickr.com/4024/4456463641_82c2147b80.jpg,26446319@N00,2009-11-28 19:48:17.0,0
0.18854126544133987,4341611624,0,141.354786,43.060805,http://farm5.staticflickr.com/4021/4341611624_a018bc4509.jpg,47335063@N08,2010-01-16 18:50:08.0,0
0.19538909329827125,4221964262,0,141.351491,43.060263,http://farm5.staticflickr.com/4027/4221964262_0be14cf1d7.jpg,31384508@N02,2009-12-26 15:40:39.0,0
0.1961132848377104,4221202909,0,141.351491,43.060263,http://farm3.staticflickr.com/2539/4221202909_c21e21c50f.jpg,31384508@N02,2009-12-26 15:40:12.0,0
0.19773731535990324,4221201635,0,141.351491,43.060263,http://farm3.staticflickr.com/2569/4221201635_630d8ea719.jpg,31384508@N02,2009-12-26 15:39:52.0,0
0.19836928756498873,4221971984,0,141.351491,43.060263,http://farm3.staticflickr.com/2510/4221971984_0a932abee3.jpg,31384508@N02,2009-12-26 15:43:54.0,0
0.2060140483973516,5462070162,0,141.352736,43.060536,http://farm6.staticflickr.com/5139/5462070162_292efbf400.jpg,7192664@N07,2010-12-23 17:39:21.0,0
0.20956818161467505,4221208257,0,141.351491,43.060263,http://farm3.staticflickr.com/2676/4221208257_1c731f89d4.jpg,31384508@N02,2009-12-26 15:43:15.0,0
0.2100882379129373,4219021413,0,141.351491,43.060263,http://farm3.staticflickr.com/2587/4219021413_ce55f97f9a.jpg,31384508@N02,2009-12-23 20:47:16.0,0
0.21151428896890923,4219783450,0,141.351491,43.060263,http://farm5.staticflickr.com/4071/4219783450_b473ec5389.jpg,31384508@N02,2009-12-23 20:43:34.0,0
0.213056657115817,3108060133,0,141.352729,43.060461,http://farm4.staticflickr.com/3110/3108060133_cbb2f583c2.jpg,51052239@N00,2008-12-14 17:22:19.0,0
0.2145730738862327,3108061115,0,141.352729,43.060461,http://farm4.staticflickr.com/3003/3108061115_6daf2a7e0b.jpg,51052239@N00,2008-12-14 17:22:31.0,0
0.21595545109579584,13173606914,0,141.356405,43.061166,http://farm3.staticflickr.com/2795/13173606914_1edc5b5f19.jpg,48009694@N00,2014-02-10 17:33:18.0,0
0.21964446735727172,4340877085,0,141.354672,43.060849,http://farm5.staticflickr.com/4065/4340877085_0d651c7d51.jpg,47335063@N08,2010-01-16 18:50:31.0,0
0.2210195543943948,4219025567,0,141.351491,43.060263,http://farm5.staticflickr.com/4062/4219025567_21ef1f3768.jpg,31384508@N02,2009-12-23 20:48:17.0,0
0.221472462211042,4221210287,0,141.351491,43.060263,http://farm3.staticflickr.com/2529/4221210287_727899a02f.jpg,31384508@N02,2009-12-26 15:43:42.0,0
0.22268852599145406,5462075378,0,141.35315,43.060838,http://farm6.staticflickr.com/5092/5462075378_4bae5cbeee.jpg,7192664@N07,2010-12-23 17:43:26.0,0
