cosine_distance,photoid,label,longitude,latitude, downloadurl,uid,datetaken,corepoint
0.0,4221989930,4,141.350801,43.068625,http://farm3.staticflickr.com/2755/4221989930_1df8094dc6.jpg,31384508@N02,2009-12-26 16:52:27.0,1
0.21204952791056297,2459479406,4,141.350801,43.068625,http://farm3.staticflickr.com/2103/2459479406_b564bab3ec.jpg,24943361@N08,2008-05-02 18:49:49.0,0
0.3009752060934937,194087755,4,141.35044,43.068699,http://farm1.staticflickr.com/51/194087755_0f22b947ed.jpg,77452335@N00,2006-07-20 22:25:49.0,0
0.30344040671060424,4221236097,4,141.350801,43.068625,http://farm5.staticflickr.com/4058/4221236097_c3d081f8eb.jpg,31384508@N02,2009-12-26 17:28:34.0,0
0.3094959984875132,4240878426,4,141.350801,43.068625,http://farm5.staticflickr.com/4049/4240878426_0408773450.jpg,31384508@N02,2009-12-26 16:06:56.0,0
0.3240791345811248,4221216781,4,141.350801,43.068625,http://farm5.staticflickr.com/4014/4221216781_ecfe8d9a8a.jpg,31384508@N02,2009-12-26 16:05:45.0,0
0.331087534180289,194087768,4,141.35044,43.068699,http://farm1.staticflickr.com/61/194087768_35afef1929.jpg,77452335@N00,2006-07-20 22:26:47.0,0
0.3392538261678021,4240876226,4,141.350801,43.068625,http://farm5.staticflickr.com/4062/4240876226_b85984204c.jpg,31384508@N02,2009-12-26 16:06:00.0,0
0.3395870315548115,9030642286,4,141.350709,43.068809,http://farm6.staticflickr.com/5527/9030642286_a711a466e9.jpg,87807876@N00,2013-04-25 14:45:46.0,0
0.35441484211852625,2458644415,4,141.350801,43.068625,http://farm4.staticflickr.com/3151/2458644415_092f89b18c.jpg,24943361@N08,2008-05-02 18:49:41.0,0
0.36639225984282753,4221998996,4,141.350801,43.068625,http://farm3.staticflickr.com/2661/4221998996_130928de1d.jpg,31384508@N02,2009-12-26 17:28:56.0,0
0.36648471125821847,4221987070,4,141.350801,43.068625,http://farm3.staticflickr.com/2491/4221987070_cb0b05b165.jpg,31384508@N02,2009-12-26 16:08:10.0,0
0.3674002519659336,194087728,4,141.35044,43.068699,http://farm1.staticflickr.com/72/194087728_935c790544.jpg,77452335@N00,2006-07-20 22:25:22.0,0
0.37078803228222657,4221215625,4,141.350801,43.068625,http://farm5.staticflickr.com/4062/4221215625_315371fd17.jpg,31384508@N02,2009-12-26 16:05:23.0,0
0.3709418591356102,4221236949,4,141.350801,43.068625,http://farm3.staticflickr.com/2548/4221236949_b014978fd4.jpg,31384508@N02,2009-12-26 17:28:46.0,0
0.3796204740392306,9037703542,4,141.350777,43.068611,http://farm6.staticflickr.com/5449/9037703542_079150a1a5.jpg,95044132@N03,2012-08-06 16:54:11.0,0
0.3828568185909088,2466336631,4,141.350801,43.068625,http://farm4.staticflickr.com/3063/2466336631_b9091dcbab.jpg,24943361@N08,2008-05-03 08:05:18.0,0
0.38795778047609797,4240886044,4,141.350801,43.068625,http://farm3.staticflickr.com/2615/4240886044_2237420fbb.jpg,31384508@N02,2009-12-26 17:26:04.0,0
0.38973426035201153,9123942610,4,141.350709,43.068809,http://farm8.staticflickr.com/7317/9123942610_9eb119efde.jpg,87807876@N00,2013-04-28 15:49:55.0,0
0.3902089433586655,4221984334,4,141.350801,43.068625,http://farm3.staticflickr.com/2594/4221984334_bff918f8fd.jpg,31384508@N02,2009-12-26 16:07:56.0,0
0.39357518931717894,4240871922,4,141.350801,43.068625,http://farm5.staticflickr.com/4017/4240871922_b9d3bd08b8.jpg,31384508@N02,2009-12-26 16:05:06.0,0
0.4123876662982271,9025356180,4,141.350709,43.068809,http://farm6.staticflickr.com/5468/9025356180_276ba08fab.jpg,87807876@N00,2013-04-24 18:29:02.0,0
0.4229920142849589,4240874014,4,141.350801,43.068625,http://farm5.staticflickr.com/4003/4240874014_80912de3ca.jpg,31384508@N02,2009-12-26 16:05:49.0,0
0.4348003460928894,4221239629,4,141.350801,43.068625,http://farm3.staticflickr.com/2499/4221239629_733a05f5fd.jpg,31384508@N02,2009-12-26 17:29:26.0,0
