cosine_distance,photoid,label,longitude,latitude, downloadurl,uid,datetaken,corepoint
0.0,3654989430,0,141.352188,43.059086,http://farm4.staticflickr.com/3353/3654989430_6b6b6a0148.jpg,8142856@N05,2009-06-22 11:43:51.0,1
0.12810889902214273,8036320754,0,141.352393,43.059011,http://farm9.staticflickr.com/8170/8036320754_7d2e85b544.jpg,8734876@N07,2012-08-03 09:16:54.0,0
0.14411639146514166,8036323446,0,141.352393,43.059011,http://farm9.staticflickr.com/8034/8036323446_588b71081a.jpg,8734876@N07,2012-08-03 09:15:51.0,0
0.1447919992534159,8036319207,0,141.352393,43.059011,http://farm9.staticflickr.com/8460/8036319207_6cccffe7a4.jpg,8734876@N07,2012-08-03 09:16:24.0,0
0.162630910971433,8036264446,0,141.352393,43.059011,http://farm9.staticflickr.com/8309/8036264446_cdd9b1b132.jpg,8734876@N07,2012-08-03 10:17:52.0,0
0.1643082628870014,8036309784,0,141.352393,43.059011,http://farm9.staticflickr.com/8315/8036309784_d99640c3b1.jpg,8734876@N07,2012-08-03 09:49:03.0,0
0.16510809239131863,8036281756,0,141.352393,43.059011,http://farm9.staticflickr.com/8041/8036281756_05cd021943.jpg,8734876@N07,2012-08-03 10:16:29.0,0
0.1651580871935241,8036324423,0,141.352393,43.059011,http://farm9.staticflickr.com/8457/8036324423_fdc70579cc.jpg,8734876@N07,2012-08-03 09:08:44.0,0
0.17096624448055597,8036310362,0,141.352393,43.059011,http://farm9.staticflickr.com/8457/8036310362_b8946e8725.jpg,8734876@N07,2012-08-03 09:48:50.0,0
0.19930266567100197,8036284707,0,141.352393,43.059011,http://farm9.staticflickr.com/8317/8036284707_369cede71f.jpg,8734876@N07,2012-08-03 10:10:03.0,0
0.2030142716184954,8036280852,0,141.352393,43.059011,http://farm9.staticflickr.com/8460/8036280852_fe617b9e5a.jpg,8734876@N07,2012-08-03 10:18:20.0,0
0.20330437339324003,8036341496,0,141.352393,43.059011,http://farm9.staticflickr.com/8450/8036341496_0b55b42fa9.jpg,8734876@N07,2012-08-03 08:19:56.0,0
0.20963417884490576,8036308335,0,141.352393,43.059011,http://farm9.staticflickr.com/8318/8036308335_4339bcd32d.jpg,8734876@N07,2012-08-03 09:46:59.0,0
0.21892006676124642,8036311628,0,141.352393,43.059011,http://farm9.staticflickr.com/8311/8036311628_9e934a7a85.jpg,8734876@N07,2012-08-03 09:46:31.0,0
