cosine_distance,photoid,label,longitude,latitude, downloadurl,uid,datetaken,corepoint
0.0,4696915828,3,141.349636,43.059883,http://farm5.staticflickr.com/4056/4696915828_5e0f53e77f.jpg,84056180@N00,2010-06-13 09:46:09.0,1
0.0004910640891981899,4693611294,3,141.350155,43.060652,http://farm5.staticflickr.com/4017/4693611294_2cde4d584e.jpg,84056180@N00,2010-06-12 11:36:08.0,0
0.0012359921559158549,4696911994,3,141.349633,43.05988,http://farm5.staticflickr.com/4003/4696911994_814e96b21f.jpg,84056180@N00,2010-06-13 09:45:59.0,0
0.05695501638209466,4696920464,3,141.349641,43.059883,http://farm2.staticflickr.com/1280/4696920464_0981abfac2.jpg,84056180@N00,2010-06-13 09:46:19.0,0
0.061882884308119834,4696922084,3,141.349641,43.059883,http://farm5.staticflickr.com/4017/4696922084_276b418713.jpg,84056180@N00,2010-06-13 09:46:25.0,0
0.0631396473458451,4696891014,3,141.349433,43.059672,http://farm5.staticflickr.com/4062/4696891014_808c2679a7.jpg,84056180@N00,2010-06-13 09:28:00.0,0
0.07023167552109966,4696914016,3,141.349636,43.05988,http://farm2.staticflickr.com/1296/4696914016_4345c4e48c.jpg,84056180@N00,2010-06-13 09:46:04.0,0
0.07526392023648432,4696272849,3,141.349533,43.059875,http://farm5.staticflickr.com/4016/4696272849_d142867ddb.jpg,84056180@N00,2010-06-13 09:41:09.0,0
0.07593441319414318,4696865636,3,141.348958,43.060522,http://farm5.staticflickr.com/4035/4696865636_624946ede2.jpg,84056180@N00,2010-06-13 09:08:44.0,0
0.07942739810016664,4696940280,3,141.349761,43.059888,http://farm5.staticflickr.com/4005/4696940280_0042415dd6.jpg,84056180@N00,2010-06-13 09:52:08.0,0
0.08761956614557087,4692955373,3,141.350361,43.06055,http://farm2.staticflickr.com/1303/4692955373_7174852613.jpg,84056180@N00,2010-06-12 11:19:15.0,0
0.08776769145676966,4696883206,3,141.349483,43.059486,http://farm5.staticflickr.com/4065/4696883206_bee9ea05f0.jpg,84056180@N00,2010-06-13 09:22:35.0,0
0.08829243594727332,4696926708,3,141.349647,43.059883,http://farm2.staticflickr.com/1290/4696926708_e1a88c1170.jpg,84056180@N00,2010-06-13 09:46:40.0,0
0.09040015330271722,4693592894,3,141.350333,43.06053,http://farm5.staticflickr.com/4055/4693592894_a7d8949a8d.jpg,84056180@N00,2010-06-12 11:24:35.0,0
0.09691601425935292,4696347661,3,141.350019,43.059902,http://farm5.staticflickr.com/4070/4696347661_5d7779a13d.jpg,84056180@N00,2010-06-13 10:04:38.0,0
0.09863878788119818,4696247517,3,141.349483,43.05948,http://farm5.staticflickr.com/4038/4696247517_bfd6c08157.jpg,84056180@N00,2010-06-13 09:22:25.0,0
0.10159180127681366,4696896764,3,141.349394,43.059869,http://farm5.staticflickr.com/4048/4696896764_7b0726650f.jpg,84056180@N00,2010-06-13 09:34:23.0,0
0.10183947822013695,4692977659,3,141.350136,43.060638,http://farm5.staticflickr.com/4043/4692977659_8767102656.jpg,84056180@N00,2010-06-12 11:36:48.0,0
0.10533826831417492,4696977370,3,141.350016,43.059902,http://farm5.staticflickr.com/4042/4696977370_6653ee384f.jpg,84056180@N00,2010-06-13 10:04:33.0,0
0.10569852897379306,4696240995,3,141.349113,43.060188,http://farm2.staticflickr.com/1275/4696240995_84f7b8ef1e.jpg,84056180@N00,2010-06-13 09:10:58.0,0
0.10591842516572869,4692915087,3,141.349775,43.060224,http://farm5.staticflickr.com/4050/4692915087_8780da352e.jpg,84056180@N00,2010-06-12 11:03:23.0,0
0.10934547410766837,4693619462,3,141.350438,43.060538,http://farm5.staticflickr.com/4002/4693619462_bfdae66030.jpg,84056180@N00,2010-06-12 11:41:23.0,0
0.10995082570069292,4696876098,3,141.349527,43.059308,http://farm5.staticflickr.com/4011/4696876098_e1a328f1b6.jpg,84056180@N00,2010-06-13 09:17:26.0,0
0.1131391409558552,4696311947,3,141.349775,43.059888,http://farm2.staticflickr.com/1275/4696311947_cbc8bea2b5.jpg,84056180@N00,2010-06-13 09:52:46.0,0
0.11352825564889091,4696990604,3,141.350102,43.059905,http://farm5.staticflickr.com/4038/4696990604_6323d7f6ac.jpg,84056180@N00,2010-06-13 10:08:40.0,0
0.11681774679625789,4696392525,3,141.350188,43.059911,http://farm2.staticflickr.com/1272/4696392525_273ccfc6e3.jpg,84056180@N00,2010-06-13 10:12:52.0,0
0.11945120896277339,4692890611,3,141.349122,43.059838,http://farm5.staticflickr.com/4016/4692890611_b47a315c91.jpg,84056180@N00,2010-06-12 10:47:41.0,0
0.1197100172115746,4692875795,3,141.348888,43.059422,http://farm5.staticflickr.com/4001/4692875795_1d34bdb037.jpg,84056180@N00,2010-06-12 10:41:01.0,0
0.11994671637383725,4692919529,3,141.349811,43.060247,http://farm2.staticflickr.com/1307/4692919529_a52a292bcf.jpg,84056180@N00,2010-06-12 11:04:16.0,0
0.12158224049979505,4696310517,3,141.349772,43.059888,http://farm5.staticflickr.com/4013/4696310517_5e01a814af.jpg,84056180@N00,2010-06-13 09:52:39.0,0
0.12230831854492152,4692893011,3,141.34913,43.059844,http://farm5.staticflickr.com/4019/4692893011_70e33f8999.jpg,84056180@N00,2010-06-12 10:47:55.0,0
0.12366580890279688,4696881318,3,141.349483,43.059483,http://farm5.staticflickr.com/4037/4696881318_34c93e7fec.jpg,84056180@N00,2010-06-13 09:22:29.0,0
0.12413168998390456,4696364653,3,141.350155,43.059908,http://farm5.staticflickr.com/4051/4696364653_f51c408cd6.jpg,84056180@N00,2010-06-13 10:11:15.0,0
0.1254662505381533,4697023654,3,141.350186,43.059911,http://farm5.staticflickr.com/4040/4697023654_806f3784a6.jpg,84056180@N00,2010-06-13 10:12:43.0,0
0.1266084537281792,4696350651,3,141.350022,43.059902,http://farm5.staticflickr.com/4028/4696350651_1d6f662f09.jpg,84056180@N00,2010-06-13 10:04:48.0,0
0.1278656914682088,4696941842,3,141.349766,43.059888,http://farm5.staticflickr.com/4071/4696941842_2a1d111657.jpg,84056180@N00,2010-06-13 09:52:23.0,0
0.13087040842692244,4696324495,3,141.349883,43.059894,http://farm5.staticflickr.com/4072/4696324495_a7b999128c.jpg,84056180@N00,2010-06-13 09:58:06.0,0
0.13229145374796336,4692874147,3,141.348891,43.059372,http://farm5.staticflickr.com/4034/4692874147_e698026d9a.jpg,84056180@N00,2010-06-12 10:40:35.0,0
0.13291042666117536,4696982376,3,141.350019,43.059902,http://farm5.staticflickr.com/4017/4696982376_315fbd4068.jpg,84056180@N00,2010-06-13 10:04:40.0,0
0.13510407543347014,4696885094,3,141.34948,43.059488,http://farm2.staticflickr.com/1284/4696885094_a326a91752.jpg,84056180@N00,2010-06-13 09:22:42.0,0
0.1409180980553998,4692892133,3,141.349125,43.059841,http://farm5.staticflickr.com/4027/4692892133_b34803312c.jpg,84056180@N00,2010-06-12 10:47:49.0,0
0.1422794694267866,4696371277,3,141.350163,43.059908,http://farm5.staticflickr.com/4039/4696371277_ab0e838966.jpg,84056180@N00,2010-06-13 10:11:32.0,0
0.146821778451525,4696928200,3,141.34965,43.059883,http://farm2.staticflickr.com/1300/4696928200_5ec9400e06.jpg,84056180@N00,2010-06-13 09:46:49.0,0
0.14690291794777,4692875291,3,141.348888,43.059383,http://farm5.staticflickr.com/4040/4692875291_381e298414.jpg,84056180@N00,2010-06-12 10:40:40.0,0
0.14814285672350047,4696391191,3,141.350186,43.059911,http://farm5.staticflickr.com/4033/4696391191_eb9e0bf310.jpg,84056180@N00,2010-06-13 10:12:44.0,0
0.14890615993133582,4692879271,3,141.348883,43.059538,http://farm5.staticflickr.com/4066/4692879271_e35fbebffc.jpg,84056180@N00,2010-06-12 10:41:59.0,0
0.15001167531754678,4692897257,3,141.349191,43.05988,http://farm5.staticflickr.com/4036/4692897257_59d3158270.jpg,84056180@N00,2010-06-12 10:49:24.0,0
0.15147092408159468,4696925240,3,141.349647,43.059883,http://farm2.staticflickr.com/1282/4696925240_8cbed57292.jpg,84056180@N00,2010-06-13 09:46:37.0,0
0.15154835541879297,4696359027,3,141.350105,43.059905,http://farm5.staticflickr.com/4050/4696359027_4901b0e7f3.jpg,84056180@N00,2010-06-13 10:08:45.0,0
0.15211803545101643,4693594324,3,141.35033,43.06053,http://farm5.staticflickr.com/4054/4693594324_945d406cd4.jpg,84056180@N00,2010-06-12 11:24:58.0,0
0.15288021869735935,4696919002,3,141.349638,43.059883,http://farm5.staticflickr.com/4070/4696919002_72c20cf6b9.jpg,84056180@N00,2010-06-13 09:46:16.0,0
0.15361492973865087,4696368191,3,141.350158,43.059908,http://farm5.staticflickr.com/4010/4696368191_ecc8768b82.jpg,84056180@N00,2010-06-13 10:11:21.0,0
0.1538064953011855,4696999902,3,141.350158,43.059908,http://farm5.staticflickr.com/4005/4696999902_6dab8d7269.jpg,84056180@N00,2010-06-13 10:11:18.0,0
0.1543630744490755,4696285059,3,141.349638,43.059883,http://farm5.staticflickr.com/4061/4696285059_def36bc97c.jpg,84056180@N00,2010-06-13 09:46:14.0,0
0.15660307816837138,4696972210,3,141.350008,43.0599,http://farm5.staticflickr.com/4027/4696972210_324558206a.jpg,84056180@N00,2010-06-13 10:04:05.0,0
0.156689477536899,4696894914,3,141.349383,43.059858,http://farm5.staticflickr.com/4064/4696894914_1b78c23ef1.jpg,84056180@N00,2010-06-13 09:33:23.0,0
0.15792760848054344,4696867266,3,141.349075,43.060269,http://farm5.staticflickr.com/4033/4696867266_4b654b47c9.jpg,84056180@N00,2010-06-13 09:10:25.0,0
0.15819593507328267,4696892838,3,141.349427,43.059686,http://farm5.staticflickr.com/4016/4696892838_162f557bcf.jpg,84056180@N00,2010-06-13 09:28:23.0,0
0.15821303004377874,4696877634,3,141.349527,43.059311,http://farm5.staticflickr.com/4004/4696877634_c87bfd70a4.jpg,84056180@N00,2010-06-13 09:17:29.0,0
0.15951588378329362,4696336687,3,141.350005,43.0599,http://farm5.staticflickr.com/4037/4696336687_872802586d.jpg,84056180@N00,2010-06-13 10:03:58.0,0
0.16159644886802638,4697030404,3,141.350944,43.060422,http://farm2.staticflickr.com/1269/4697030404_d7cde57e79.jpg,84056180@N00,2010-06-13 10:20:32.0,0
0.16285172232628686,4696374717,3,141.350169,43.059911,http://farm5.staticflickr.com/4032/4696374717_68719b54a0.jpg,84056180@N00,2010-06-13 10:11:55.0,0
0.16566791559137783,4692953465,3,141.350363,43.060552,http://farm5.staticflickr.com/4064/4692953465_2a2ed19aa2.jpg,84056180@N00,2010-06-12 11:19:05.0,0
0.16989175593120676,4692903761,3,141.349708,43.060186,http://farm2.staticflickr.com/1291/4692903761_9f6b82ee87.jpg,84056180@N00,2010-06-12 11:01:48.0,0
0.17247169973728438,4693531528,3,141.349175,43.059872,http://farm5.staticflickr.com/4017/4693531528_efbb6955d1.jpg,84056180@N00,2010-06-12 10:49:00.0,0
0.1737552007693587,4692917683,3,141.349786,43.060233,http://farm5.staticflickr.com/4040/4692917683_6d988fe070.jpg,84056180@N00,2010-06-12 11:03:42.0,0
0.17524901197966625,4696868984,3,141.349083,43.060255,http://farm5.staticflickr.com/4022/4696868984_6016be407e.jpg,84056180@N00,2010-06-13 09:10:31.0,0
0.1777416410050625,4697010358,3,141.350172,43.059911,http://farm5.staticflickr.com/4018/4697010358_90808780eb.jpg,84056180@N00,2010-06-13 10:12:04.0,0
0.1790821230118319,4697017592,3,141.35018,43.059911,http://farm2.staticflickr.com/1292/4697017592_d70d99c5a1.jpg,84056180@N00,2010-06-13 10:12:23.0,0
0.18208868621878116,4696291369,3,141.349644,43.059883,http://farm5.staticflickr.com/4046/4696291369_0e998caa27.jpg,84056180@N00,2010-06-13 09:46:30.0,0
0.18323811940449142,4692912181,3,141.349747,43.060211,http://farm5.staticflickr.com/4034/4692912181_653fa6896b.jpg,84056180@N00,2010-06-12 11:02:45.0,0
0.1849666792284803,4696394885,3,141.350949,43.060369,http://farm5.staticflickr.com/4068/4696394885_d137b6192c.jpg,84056180@N00,2010-06-13 10:20:21.0,0
0.18543135435651892,4692926717,3,141.349858,43.060275,http://farm5.staticflickr.com/4043/4692926717_2207eb9a8f.jpg,84056180@N00,2010-06-12 11:05:23.0,0
0.18762019584395861,4696959044,3,141.349886,43.059894,http://farm2.staticflickr.com/1298/4696959044_409a87682c.jpg,84056180@N00,2010-06-13 09:58:09.0,0
0.18882910038580547,4693577532,3,141.349888,43.060291,http://farm5.staticflickr.com/4032/4693577532_2ff1d19f94.jpg,84056180@N00,2010-06-12 11:06:07.0,0
0.18905596620092047,4692913065,3,141.349752,43.060213,http://farm5.staticflickr.com/4008/4692913065_037574a98f.jpg,84056180@N00,2010-06-12 11:02:53.0,0
0.19060177815226764,4693552244,3,141.349786,43.060233,http://farm5.staticflickr.com/4025/4693552244_ab8cc1df47.jpg,84056180@N00,2010-06-12 11:03:39.0,0
